Date,BIL,SHY,IEI,IEF,TLH,TLT,TIP
2012-11-12,88.48,79.71,112.69,95.63,120.26,105.71,110.72
2012-11-13,88.48,79.72,112.73,95.75,120.35,106.07,110.59
2012-11-14,88.48,79.74,112.71,95.77,120.48,106.17,110.49
2012-11-15,88.48,79.74,112.74,95.73,120.48,105.96,110.4
2012-11-16,88.48,79.74,112.79,95.79,120.35,105.87,110.48
2012-11-19,88.48,79.73,112.69,95.6,120.01,105.27,110.27
2012-11-20,88.46,79.71,112.52,95.2,119.31,104.21,109.95
2012-11-21,88.46,79.7,112.44,95.06,119.12,104.16,109.69
2012-11-23,88.46,79.7,112.41,95.01,119.06,104.06,109.61
2012-11-26,88.46,79.69,112.5,95.17,119.37,104.55,109.92
2012-11-27,88.46,79.7,112.61,95.39,119.68,104.96,109.92
2012-11-28,88.46,79.71,112.69,95.51,119.82,104.81,110.18
2012-11-29,88.46,79.71,112.72,95.61,119.93,104.83,110.38
2012-11-30,88.46,79.72,112.8,95.59,119.87,104.54,110.55
2012-12-03,88.46,79.73,112.77,95.55,119.83,104.64,110.88
2012-12-04,88.46,79.73,112.8,95.72,120.11,105.24,110.91
2012-12-05,88.46,79.75,112.88,95.8,120.16,105.19,111.11
2012-12-06,88.46,79.75,112.89,95.85,120.26,105.42,111.34
2012-12-07,88.46,79.75,112.8,95.58,119.64,104.45,111.2
2012-12-10,88.46,79.75,112.84,95.67,119.82,104.91,111.34
2012-12-11,88.46,79.75,112.76,95.48,119.4,104.11,111.01
2012-12-12,88.46,79.74,112.63,95.08,118.64,102.9,110.67
2012-12-13,88.46,79.74,112.47,94.89,118.53,102.98,110.36
2012-12-14,88.46,79.76,112.53,95.1,118.91,103.75,110.48
2012-12-17,88.46,79.74,112.28,94.6,117.96,102.2,110.07
2012-12-18,88.48,79.69,112.08,94.23,117.25,101.15,109.75
2012-12-19,88.46,79.71,112.18,94.36,117.47,101.49,109.84
2012-12-20,88.46,79.7,112.16,94.43,117.52,101.51,109.89
2012-12-21,88.46,79.71,112.3,94.68,118.11,102.62,110.2
2012-12-24,88.46,79.71,112.26,94.58,118.06,102.43,110.07
2012-12-26,88.46,79.71,112.31,94.78,118.28,102.8,110.22
2012-12-27,88.46,79.74,112.44,94.97,118.55,103.14,110.34
2012-12-28,88.48,79.74,112.53,95.19,119.01,103.73,110.31
2012-12-31,88.46,79.74,112.34,94.69,117.84,101.94,109.64
2013-01-02,88.46,79.72,112.27,94.26,117.04,100.58,109.58
2013-01-03,88.46,79.72,112.01,93.77,116.25,99.22,108.83
2013-01-04,88.48,79.73,112.01,93.82,116.34,99.6,108.78
2013-01-07,88.44,79.73,112.05,93.87,116.35,99.64,109.15
2013-01-08,88.44,79.74,112.18,94.1,116.75,100.3,109.31
2013-01-09,88.44,79.77,112.26,94.15,116.78,100.21,109.5
2013-01-10,88.44,79.76,112.12,93.88,116.42,99.93,109.41
2013-01-11,88.44,79.75,112.27,94.18,116.89,100.82,109.5
2013-01-14,88.44,79.75,112.27,94.14,116.87,100.54,109.54
2013-01-15,88.44,79.76,112.35,94.37,117.18,101.01,109.61
2013-01-16,88.44,79.76,112.42,94.5,117.39,101.22,109.59
2013-01-17,88.46,79.75,112.2,94.06,116.72,100.21,109.4
2013-01-18,88.44,79.75,112.31,94.33,117.15,100.98,109.58
2013-01-22,88.44,79.77,112.38,94.41,117.3,101.18,109.56
2013-01-23,88.44,79.77,112.41,94.45,117.32,101.02,109.58
2013-01-24,88.46,79.77,112.31,94.29,117.1,100.67,109.51
2013-01-25,88.44,79.73,111.95,93.67,116.06,99.29,109.05
2013-01-28,88.44,79.7,111.86,93.47,115.73,98.93,108.91
2013-01-29,88.44,79.71,111.82,93.33,115.4,98.38,108.71
2013-01-30,88.44,79.74,111.9,93.39,115.36,98.21,108.75
2013-01-31,88.46,79.75,111.9,93.47,115.49,98.69,109.07
2013-02-01,88.44,79.74,111.8,93.15,114.78,97.41,108.54
2013-02-04,88.44,79.76,112.1,93.69,115.6,98.66,109.24
2013-02-05,88.46,79.76,111.95,93.35,115.14,97.78,108.93
2013-02-06,88.46,79.78,112.09,93.63,115.61,98.58,109.05
2013-02-07,88.46,79.78,112.13,93.68,115.56,98.37,108.95
2013-02-08,88.46,79.79,112.14,93.75,115.7,98.74,108.92
2013-02-11,88.46,79.76,112.08,93.65,115.65,98.67,108.84
2013-02-12,88.46,79.74,112.0,93.55,115.46,98.42,108.83
2013-02-13,88.44,79.73,111.82,93.23,114.85,97.62,108.52
2013-02-14,88.46,79.74,112.05,93.62,115.52,98.51,108.71
2013-02-15,88.44,79.75,111.98,93.54,115.48,98.22,108.41
2013-02-19,88.44,79.74,111.91,93.39,115.17,97.73,108.36
2013-02-20,88.46,79.74,112.02,93.59,115.38,98.03,108.38
2013-02-21,88.44,79.77,112.14,93.77,115.76,98.6,108.52
2013-02-22,88.46,79.77,112.19,93.89,115.89,98.67,108.75
2013-02-25,88.44,79.79,112.55,94.61,117.23,100.61,109.3
2013-02-26,88.44,79.8,112.51,94.44,116.92,100.03,109.03
2013-02-27,88.46,79.8,112.52,94.39,116.75,99.73,109.03
2013-02-28,88.46,79.8,112.58,94.52,116.85,99.92,109.28
2013-03-01,88.46,79.81,112.67,94.76,117.3,100.46,109.74
2013-03-04,88.44,79.8,112.62,94.54,116.95,99.93,109.4
2013-03-05,88.46,79.79,112.54,94.44,116.73,99.64,109.37
2013-03-06,88.44,79.78,112.38,94.14,116.08,98.74,109.13
2013-03-07,88.46,79.77,112.16,93.78,115.54,97.98,108.72
2013-03-08,88.44,79.77,111.95,93.3,114.8,96.95,108.37
2013-03-11,88.46,79.77,111.97,93.35,114.79,97.05,108.31
2013-03-12,88.44,79.78,112.09,93.6,115.2,97.75,108.51
2013-03-13,88.46,79.77,112.05,93.52,115.13,97.65,108.54
2013-03-14,88.46,79.77,112.08,93.55,115.04,97.35,108.73
2013-03-15,88.46,79.79,112.29,93.88,115.56,97.81,108.87
2013-03-18,88.44,79.81,112.43,94.19,116.17,98.55,109.11
2013-03-19,88.44,79.8,112.55,94.48,116.66,99.22,109.22
2013-03-20,88.44,79.79,112.42,94.12,116.08,98.11,108.91
2013-03-21,88.44,79.8,112.49,94.36,116.48,99.06,108.96
2013-03-22,88.46,79.78,112.49,94.4,116.58,99.13,109.15
2013-03-25,88.44,79.78,112.52,94.47,116.58,99.04,109.16
2013-03-26,88.46,79.79,112.6,94.57,116.73,99.16,109.22
2013-03-27,88.44,79.81,112.78,94.97,117.4,100.0,109.56
2013-03-28,88.46,79.82,112.7,94.8,117.29,99.5,109.51
2013-04-01,88.44,79.83,112.78,95.05,117.59,100.25,109.56
2013-04-02,88.46,79.83,112.72,94.86,117.37,99.84,109.5
2013-04-03,88.44,79.82,112.95,95.26,118.01,100.74,109.78
2013-04-04,88.44,79.85,113.11,95.64,118.64,101.94,110.3
2013-04-05,88.46,79.85,113.15,95.94,119.76,104.0,110.76
2013-04-08,88.46,79.83,113.03,95.63,119.24,103.2,110.27
2013-04-09,88.46,79.83,113.1,95.67,119.11,102.95,110.17
2013-04-10,88.46,79.83,112.89,95.27,118.3,101.53,109.56
2013-04-11,88.44,79.83,112.95,95.37,118.49,101.73,109.87
2013-04-12,88.46,79.84,113.14,95.9,119.49,103.24,110.32
2013-04-15,88.46,79.85,113.22,96.12,119.98,104.14,110.3
2013-04-16,88.46,79.85,113.11,95.84,119.49,103.29,110.11
2013-04-17,88.46,79.85,113.16,96.02,119.92,103.97,110.09
2013-04-18,88.44,79.85,113.14,96.07,120.12,104.23,109.32
2013-04-19,88.46,79.85,113.1,96.02,119.95,104.01,109.75
2013-04-22,88.46,79.86,113.17,96.07,119.98,104.08,110.04
2013-04-23,88.46,79.85,113.14,96.01,119.83,103.72,110.09
2013-04-24,88.46,79.86,113.16,96.06,120.01,103.98,110.25
2013-04-25,88.44,79.85,113.14,95.95,119.78,103.53,110.34
2013-04-26,88.44,79.87,113.29,96.29,120.46,104.48,110.74
2013-04-29,88.44,79.89,113.34,96.26,120.23,104.1,110.44
2013-04-30,88.44,79.88,113.34,96.24,120.19,104.16,110.38
2013-05-01,88.44,79.89,113.46,96.56,120.87,105.23,110.35
2013-05-02,88.46,79.88,113.49,96.56,120.85,105.09,110.24
2013-05-03,88.44,79.85,113.08,95.73,119.15,102.62,109.49
2013-05-06,88.44,79.85,113.05,95.61,118.88,102.36,109.32
2013-05-07,88.44,79.85,113.01,95.48,118.64,101.96,109.31
2013-05-08,88.46,79.86,113.04,95.59,118.81,102.12,109.08
2013-05-09,88.46,79.85,113.02,95.57,118.81,101.86,109.03
2013-05-10,88.44,79.85,112.74,95.03,117.82,100.77,108.72
2013-05-13,88.46,79.83,112.66,94.86,117.44,99.99,108.4
2013-05-14,88.44,79.83,112.52,94.48,116.75,98.91,107.94
2013-05-15,88.44,79.84,112.63,94.73,117.12,99.57,107.97
2013-05-16,88.44,79.85,112.85,95.18,117.89,100.6,108.28
2013-05-17,88.46,79.84,112.64,94.67,117.06,99.33,107.74
2013-05-20,88.44,79.85,112.62,94.6,116.83,99.21,107.71
2013-05-21,88.46,79.85,112.72,94.85,117.35,99.99,107.94
2013-05-22,88.46,79.82,112.34,94.09,116.05,98.51,106.97
2013-05-23,88.46,79.84,112.38,94.19,116.37,98.97,106.99
2013-05-24,88.46,79.82,112.38,94.23,116.54,99.11,107.08
2013-05-28,88.44,79.76,111.8,93.12,114.6,96.6,106.11
2013-05-29,88.46,79.76,111.93,93.5,115.23,97.69,106.04
2013-05-30,88.44,79.78,111.93,93.51,115.34,97.45,105.65
2013-05-31,88.46,79.77,111.81,93.25,114.97,97.12,105.75
2013-06-03,88.46,79.8,111.85,93.39,115.14,97.63,105.66
2013-06-04,88.46,79.8,111.73,93.15,114.75,96.73,105.46
2013-06-05,88.46,79.8,111.89,93.6,115.5,98.06,105.58
2013-06-06,88.44,79.8,111.93,93.72,115.59,98.01,105.46
2013-06-07,88.46,79.79,111.58,92.99,114.5,96.25,104.85
2013-06-10,88.44,79.76,111.44,92.76,114.08,95.79,104.12
2013-06-11,88.46,79.75,111.53,92.99,114.62,96.93,104.07
2013-06-12,88.44,79.74,111.32,92.57,113.75,95.55,103.27
2013-06-13,88.46,79.78,111.7,93.27,114.96,97.04,104.06
2013-06-14,88.44,79.83,111.85,93.4,115.12,96.81,103.97
2013-06-17,88.44,79.83,111.82,93.17,114.44,96.3,103.63
2013-06-18,88.44,79.83,111.76,93.12,114.51,96.36,103.91
2013-06-19,88.44,79.74,110.85,91.84,113.19,95.36,102.53
2013-06-20,88.44,79.73,110.69,91.43,112.11,93.79,101.5
2013-06-21,88.46,79.66,110.05,90.46,110.75,92.2,100.31
2013-06-24,88.46,79.63,109.88,90.24,110.61,92.59,99.92
2013-06-25,88.46,79.62,109.87,90.13,110.27,91.76,100.1
2013-06-26,88.46,79.65,110.09,90.5,110.88,92.36,100.55
2013-06-27,88.44,79.7,110.41,90.98,111.61,93.3,101.39
2013-06-28,88.44,79.69,110.36,90.88,111.56,93.94,101.73
2013-07-01,88.46,79.73,110.45,90.91,111.65,94.13,101.88
2013-07-02,88.44,79.74,110.47,90.95,111.65,94.07,102.2
2013-07-03,88.46,79.73,110.33,90.77,111.51,93.79,102.01
2013-07-05,88.46,79.64,109.45,89.24,109.01,90.59,100.62
2013-07-08,88.42,79.7,109.88,89.77,109.84,91.47,101.26
2013-07-09,88.42,79.69,109.96,89.92,109.95,91.56,101.21
2013-07-10,88.42,79.69,109.81,89.6,109.38,90.85,100.87
2013-07-11,88.42,79.75,110.41,90.5,110.49,91.91,101.57
2013-07-12,88.42,79.71,110.33,90.42,110.54,91.84,101.6
2013-07-15,88.42,79.75,110.5,90.71,110.87,92.32,102.09
2013-07-16,88.42,79.75,110.52,90.75,111.05,92.64,102.5
2013-07-17,88.42,79.78,110.82,91.15,111.34,92.81,102.79
2013-07-18,88.44,79.77,110.64,90.73,110.69,91.65,102.41
2013-07-19,88.44,79.81,110.86,91.22,111.56,93.1,103.15
2013-07-22,88.44,79.81,110.89,91.21,111.5,93.23,103.11
2013-07-23,88.44,79.8,110.83,91.11,111.28,92.84,102.88
2013-07-24,88.46,79.76,110.52,90.5,110.46,91.67,102.04
2013-07-25,88.42,79.81,110.64,90.63,110.6,91.63,102.09
2013-07-26,88.42,79.82,110.7,90.71,110.89,92.19,102.12
2013-07-29,88.44,79.81,110.66,90.52,110.43,91.52,102.05
2013-07-30,88.42,79.82,110.62,90.5,110.32,91.49,102.0
2013-07-31,88.44,79.82,110.63,90.56,110.52,91.82,102.65
2013-08-01,88.42,79.79,110.15,89.76,109.12,90.05,101.93
2013-08-02,88.44,79.85,110.74,90.52,110.15,91.04,102.45
2013-08-05,88.44,79.84,110.61,90.24,109.75,90.34,102.46
2013-08-06,88.44,79.83,110.59,90.27,109.79,90.6,102.7
2013-08-07,88.42,79.85,110.7,90.59,110.38,91.28,102.95
2013-08-08,88.42,79.85,110.75,90.73,110.58,91.53,103.06
2013-08-09,88.44,79.83,110.81,90.79,110.76,91.67,103.16
2013-08-12,88.44,79.83,110.73,90.61,110.42,91.05,102.89
2013-08-13,88.44,79.79,110.27,89.79,109.34,89.73,101.99
2013-08-14,88.44,79.79,110.29,89.87,109.37,89.87,101.77
2013-08-15,88.44,79.76,110.06,89.38,108.68,88.66,101.04
2013-08-16,88.44,79.77,109.86,89.03,108.28,88.35,100.57
2013-08-19,88.42,79.75,109.7,88.65,107.72,87.58,99.96
2013-08-20,88.44,79.77,109.96,89.13,108.37,88.25,100.58
2013-08-21,88.44,79.72,109.57,88.57,107.7,87.29,99.87
2013-08-22,88.42,79.7,109.38,88.53,107.88,88.18,99.92
2013-08-23,88.44,79.7,109.61,89.03,108.67,89.13,100.62
2013-08-26,88.42,79.72,109.8,89.21,108.96,89.58,100.97
2013-08-27,88.42,79.76,110.06,89.71,109.74,90.71,101.59
2013-08-28,88.42,79.71,109.84,89.35,109.21,89.97,101.22
2013-08-29,88.44,79.73,109.9,89.44,109.57,90.69,101.08
2013-08-30,88.44,79.74,109.78,89.27,109.45,90.59,100.77
2013-09-03,88.44,79.71,109.55,88.76,108.42,89.31,100.25
2013-09-04,88.44,79.64,109.26,88.47,108.16,89.11,99.74
2013-09-05,88.44,79.56,108.77,87.79,107.2,87.87,99.02
2013-09-06,88.44,79.64,109.19,88.33,107.72,88.31,99.43
2013-09-09,88.4,79.66,109.39,88.5,107.87,88.35,99.61
2013-09-10,88.42,79.63,109.14,88.1,107.33,87.73,99.45
2013-09-11,88.42,79.67,109.45,88.54,107.94,88.51,100.01
2013-09-12,88.42,79.67,109.43,88.55,108.03,88.39,100.06
2013-09-13,88.44,79.67,109.51,88.67,108.36,88.74,100.05
2013-09-16,88.42,79.72,109.8,88.86,108.24,88.14,100.32
2013-09-17,88.42,79.75,109.92,89.04,108.61,88.87,100.71
2013-09-18,88.44,79.85,110.7,90.14,110.13,89.97,102.05
2013-09-19,88.44,79.83,110.51,89.83,109.42,89.44,101.72
2013-09-20,88.42,79.84,110.5,89.92,109.63,89.91,102.01
2013-09-23,88.42,79.85,110.68,90.26,110.04,90.57,102.36
2013-09-24,88.42,79.86,110.82,90.59,110.75,91.55,102.38
2013-09-25,88.42,79.89,110.99,90.84,111.15,91.74,102.47
2013-09-26,88.42,79.85,110.89,90.64,110.71,91.09,102.33
2013-09-27,88.42,79.9,111.03,90.77,111.0,91.32,102.35
2013-09-30,88.42,79.92,111.11,90.92,111.02,91.18,102.54
2013-10-01,88.44,79.9,110.93,90.72,110.79,90.9,102.41
2013-10-02,88.44,79.91,111.1,90.87,111.05,91.04,102.58
2013-10-03,88.44,79.91,111.19,90.99,111.03,90.89,102.65
2013-10-04,88.44,79.88,111.0,90.74,110.71,90.82,102.43
2013-10-07,88.44,79.88,111.04,90.82,110.95,91.19,102.54
2013-10-08,88.44,79.82,110.9,90.78,110.95,91.22,102.27
2013-10-09,88.42,79.84,110.88,90.62,110.66,90.49,102.28
2013-10-10,88.4,79.84,110.87,90.42,110.38,90.64,102.2
2013-10-11,88.39,79.84,110.97,90.55,110.5,90.61,102.18
2013-10-14,88.39,79.82,110.75,90.25,109.87,89.88,101.73
2013-10-15,88.39,79.84,110.85,90.27,109.93,89.82,101.93
2013-10-16,88.4,79.87,111.12,90.71,110.68,90.94,102.14
2013-10-17,88.4,79.9,111.38,91.22,111.44,91.77,102.54
2013-10-18,88.42,79.9,111.4,91.23,111.66,91.97,102.69
2013-10-21,88.42,79.9,111.34,91.17,111.31,91.67,102.61
2013-10-22,88.42,79.97,111.65,91.8,112.18,92.7,103.12
2013-10-23,88.42,79.94,111.7,91.96,112.58,93.06,103.08
2013-10-24,88.4,79.93,111.63,91.78,112.31,92.7,103.12
2013-10-25,88.42,79.95,111.73,91.94,112.47,93.04,103.34
2013-10-28,88.42,79.97,111.7,91.85,112.34,92.72,103.3
2013-10-29,88.4,79.97,111.78,91.97,112.5,92.84,103.23
2013-10-30,88.4,79.97,111.66,91.73,112.19,92.28,103.1
2013-10-31,88.4,79.98,111.66,91.62,112.15,92.48,102.9
2013-11-01,88.4,79.95,111.37,91.12,111.4,91.48,102.2
2013-11-04,88.4,79.97,111.5,91.3,111.45,91.57,102.26
2013-11-05,88.4,79.97,111.35,90.88,110.67,90.47,101.86
2013-11-06,88.42,79.98,111.58,91.16,110.92,90.52,102.44
2013-11-07,88.4,80.0,111.69,91.4,111.4,91.28,102.58
2013-11-08,88.4,79.95,111.17,90.38,109.72,89.09,101.7
2013-11-11,88.42,79.97,111.14,90.33,109.58,88.75,101.51
2013-11-12,88.42,79.95,111.04,90.25,109.67,89.16,101.56
2013-11-13,88.42,79.95,111.31,90.63,109.98,89.49,101.74
2013-11-14,88.4,79.99,111.63,91.06,110.58,90.04,102.29
2013-11-15,88.4,79.99,111.6,90.99,110.63,90.22,102.34
2013-11-18,88.4,80.03,111.76,91.31,111.08,90.77,102.61
2013-11-19,88.4,80.0,111.58,90.97,110.51,90.08,102.21
2013-11-20,88.4,80.01,111.47,90.47,109.46,88.54,101.58
2013-11-21,88.42,80.05,111.51,90.55,109.45,88.69,101.75
2013-11-22,88.4,80.03,111.59,90.81,109.98,89.52,102.04
2013-11-25,88.4,80.03,111.66,90.88,110.16,89.78,102.1
2013-11-26,88.4,80.04,111.75,91.08,110.43,90.11,102.09
2013-11-27,88.42,80.04,111.68,90.88,110.19,89.96,101.89
2013-11-29,88.39,80.05,111.68,90.82,110.11,89.98,101.81
2013-12-02,88.4,80.0,111.43,90.43,109.54,89.28,101.36
2013-12-03,88.42,80.02,111.53,90.59,109.75,89.61,101.42
2013-12-04,88.42,80.0,111.33,90.18,109.1,88.76,100.85
2013-12-05,88.42,80.01,111.18,89.96,108.95,88.5,100.73
2013-12-06,88.42,79.98,111.13,90.04,109.04,88.93,100.72
2013-12-09,88.42,79.98,111.15,90.15,109.23,89.14,100.81
2013-12-10,88.4,80.01,111.34,90.52,109.78,89.77,101.07
2013-12-11,88.42,79.98,111.18,90.17,109.25,89.08,100.91
2013-12-12,88.42,79.96,110.97,89.91,108.95,88.75,100.62
2013-12-13,88.42,79.97,110.95,90.05,109.28,89.18,100.92
2013-12-16,88.4,79.97,111.0,90.0,109.17,88.85,100.99
2013-12-17,88.4,79.99,111.17,90.29,109.54,89.25,101.29
2013-12-18,88.42,79.99,110.99,89.95,109.05,88.8,100.84
2013-12-19,88.42,79.95,110.68,89.57,108.85,88.71,100.47
2013-12-20,88.4,79.92,110.57,89.85,109.71,90.08,100.81
2013-12-23,88.4,79.91,110.46,89.56,109.06,89.57,100.63
2013-12-24,88.4,79.88,110.24,89.22,108.56,88.85,100.29
2013-12-26,88.4,79.87,110.25,89.14,108.41,88.51,100.25
2013-12-27,88.42,79.91,110.24,89.08,108.18,88.26,100.19
2013-12-30,88.42,79.93,110.4,89.33,108.69,88.86,100.48
2013-12-31,88.39,79.91,110.27,88.92,108.09,88.3,100.33
2014-01-02,88.39,79.95,110.38,89.27,108.5,88.57,100.66
2014-01-03,88.4,79.92,110.3,89.22,108.38,88.57,100.61
2014-01-06,88.39,79.93,110.47,89.47,108.75,88.94,100.95
2014-01-07,88.4,79.93,110.57,89.61,109.07,89.17,100.97
2014-01-08,88.4,79.85,110.15,89.17,108.56,88.92,100.91
2014-01-09,88.39,79.87,110.29,89.41,109.09,89.44,101.29
2014-01-10,88.4,79.95,110.84,90.16,110.02,90.51,101.83
2014-01-13,88.4,79.97,111.03,90.42,110.35,90.96,101.87
2014-01-14,88.4,79.95,110.74,90.08,109.99,90.55,101.53
2014-01-15,88.4,79.92,110.64,90.0,109.9,90.45,101.44
2014-01-16,88.4,79.94,110.79,90.25,110.35,91.06,101.52
2014-01-17,88.39,79.94,110.9,90.46,110.69,91.44,101.71
2014-01-21,88.4,79.93,110.77,90.37,110.63,91.51,101.52
2014-01-22,88.4,79.89,110.58,90.11,110.43,91.28,101.34
2014-01-23,88.4,79.97,111.02,90.72,111.21,92.57,101.78
2014-01-24,88.39,79.99,111.24,91.09,111.8,93.17,102.07
2014-01-27,88.39,79.98,111.11,90.81,111.35,92.52,101.72
2014-01-28,88.39,79.98,111.25,90.95,111.49,92.75,101.92
2014-01-29,88.4,80.04,111.48,91.38,112.24,93.51,102.3
2014-01-30,88.4,80.03,111.44,91.29,112.02,93.24,102.24
2014-01-31,88.39,80.07,111.69,91.65,112.51,93.87,102.44
2014-02-03,88.39,80.09,112.02,92.15,113.4,95.01,103.04
2014-02-04,88.4,80.1,111.89,91.87,112.8,94.0,102.59
2014-02-05,88.39,80.06,111.7,91.53,112.24,93.13,102.15
2014-02-06,88.39,80.07,111.59,91.36,111.95,92.73,102.17
2014-02-07,88.4,80.09,111.82,91.61,112.1,92.81,102.46
2014-02-10,88.39,80.07,111.79,91.65,112.16,93.07,102.55
2014-02-11,88.39,80.05,111.54,91.25,111.75,92.53,102.22
2014-02-12,88.4,80.02,111.38,91.03,111.34,92.05,101.96
2014-02-13,88.4,80.06,111.67,91.46,111.95,92.58,102.31
2014-02-14,88.4,80.06,111.64,91.4,111.8,92.63,102.1
2014-02-18,88.39,80.09,111.83,91.62,112.08,92.84,102.29
2014-02-19,88.4,80.06,111.7,91.45,111.9,92.45,102.09
2014-02-20,88.4,80.07,111.57,91.35,111.65,92.22,101.78
2014-02-21,88.39,80.08,111.6,91.46,111.99,92.71,101.96
2014-02-24,88.4,80.08,111.56,91.37,111.86,92.47,101.96
2014-02-25,88.4,80.07,111.74,91.69,112.43,93.3,102.36
2014-02-26,88.4,80.11,111.9,91.96,112.86,93.79,102.59
2014-02-27,88.39,80.1,111.94,92.06,113.16,94.31,102.74
2014-02-28,88.4,80.1,111.85,91.97,113.11,94.36,102.89
2014-03-03,88.4,80.15,112.13,92.43,113.73,94.99,103.36
2014-03-04,88.39,80.08,111.72,91.72,112.6,93.56,102.7
2014-03-05,88.4,80.11,111.76,91.82,112.76,93.76,102.84
2014-03-06,88.4,80.06,111.57,91.42,112.17,92.84,102.59
2014-03-07,88.39,80.0,111.27,91.03,111.59,92.25,102.37
2014-03-10,88.39,80.01,111.32,91.13,111.77,92.38,102.41
2014-03-11,88.39,80.01,111.38,91.22,111.9,92.63,102.38
2014-03-12,88.39,80.04,111.54,91.58,112.45,93.27,102.6
2014-03-13,88.39,80.09,111.85,92.12,113.39,94.53,103.02
2014-03-14,88.39,80.07,111.86,92.12,113.46,94.54,103.01
2014-03-17,88.39,80.04,111.63,91.76,112.94,93.84,102.77
2014-03-18,88.39,80.06,111.8,91.98,113.17,94.18,102.97
2014-03-19,88.4,79.93,111.06,91.13,112.33,93.45,102.02
2014-03-20,88.39,79.94,111.02,91.14,112.25,93.28,101.7
2014-03-21,88.4,79.95,111.01,91.31,112.85,94.29,102.08
2014-03-24,88.4,79.91,110.91,91.35,113.14,94.96,102.21
2014-03-25,88.4,79.92,110.9,91.3,112.94,94.6,102.18
2014-03-26,88.39,79.98,111.22,91.68,113.49,95.34,102.54
2014-03-27,88.39,79.97,111.18,91.77,113.83,95.82,102.58
2014-03-28,88.39,79.97,110.98,91.45,113.33,95.28,102.32
2014-03-31,88.39,80.01,111.09,91.46,113.15,95.05,102.34
2014-04-01,88.39,79.97,111.04,91.27,112.71,94.24,101.98
2014-04-02,88.39,79.94,110.74,90.87,112.23,93.69,101.75
2014-04-03,88.4,79.96,110.75,90.94,112.42,94.1,101.87
2014-04-04,88.39,80.02,111.18,91.49,112.99,94.73,102.34
2014-04-07,88.39,80.03,111.3,91.71,113.45,95.3,102.49
