Date,BIL,SHY,IEI,IEF,TLH,TLT,TIP
2015-08-24,88.25,80.96,116.67,99.76,127.28,114.45,103.7
2015-08-25,88.25,80.92,116.33,99.22,126.3,112.63,103.45
2015-08-26,88.27,80.87,116.03,98.61,125.03,110.42,102.83
2015-08-27,88.25,80.88,116.0,98.55,125.17,110.51,103.33
2015-08-28,88.27,80.85,115.92,98.57,125.21,110.84,103.63
2015-08-31,88.27,80.82,115.74,98.4,124.92,109.99,103.53
2015-09-01,88.27,80.85,116.0,98.85,125.54,110.78,103.35
2015-09-02,88.25,80.86,115.95,98.58,125.18,109.83,103.02
2015-09-03,88.27,80.86,116.11,98.82,125.49,110.31,103.03
2015-09-04,88.25,80.87,116.2,99.12,126.0,111.37,103.2
2015-09-08,88.25,80.85,115.94,98.69,125.13,109.73,102.73
2015-09-09,88.25,80.83,115.99,98.73,125.36,110.26,102.96
2015-09-10,88.23,80.85,115.92,98.5,124.98,109.51,102.99
2015-09-11,88.25,80.88,116.1,98.76,125.33,110.2,103.28
2015-09-14,88.25,80.86,116.16,98.86,125.46,110.37,103.08
2015-09-15,88.23,80.75,115.66,98.08,124.19,108.26,102.39
2015-09-16,88.23,80.74,115.64,98.05,124.08,107.85,102.36
2015-09-17,88.23,80.92,116.29,98.87,125.2,109.17,103.16
2015-09-18,88.23,80.96,116.53,99.33,126.06,110.85,103.48
2015-09-21,88.25,80.91,116.23,98.76,125.06,109.04,102.83
2015-09-22,88.25,80.96,116.53,99.25,125.99,110.55,103.08
2015-09-23,88.23,80.93,116.44,99.14,125.89,110.55,103.01
2015-09-24,88.23,80.98,116.56,99.29,126.27,111.3,103.02
2015-09-25,88.23,80.94,116.43,99.03,125.99,110.34,102.47
2015-09-28,88.25,81.0,116.72,99.6,126.98,112.23,102.5
2015-09-29,88.25,81.04,116.91,99.94,127.37,112.54,102.79
2015-09-30,88.23,81.05,117.0,99.96,127.21,112.15,102.99
2015-10-01,88.25,81.05,117.02,100.04,127.41,112.63,103.37
2015-10-02,88.25,81.17,117.43,100.52,128.11,113.31,103.96
2015-10-05,88.23,81.11,117.14,99.96,127.22,111.78,103.65
2015-10-06,88.23,81.1,117.24,100.17,127.54,112.26,103.94
2015-10-07,88.23,81.08,117.04,99.92,127.1,111.89,103.92
2015-10-08,88.23,81.06,116.88,99.66,126.67,110.95,103.89
2015-10-09,88.23,81.06,116.83,99.71,126.76,111.24,103.6
2015-10-12,88.23,81.05,117.06,100.05,127.28,112.09,103.78
2015-10-13,88.23,81.07,117.13,100.14,127.45,112.28,103.73
2015-10-14,88.23,81.19,117.57,100.69,128.25,113.26,104.08
2015-10-15,88.23,81.14,117.29,100.34,127.71,112.7,103.89
2015-10-16,88.23,81.1,117.22,100.26,127.72,112.74,103.61
2015-10-19,88.23,81.13,117.23,100.21,127.62,112.43,103.43
2015-10-20,88.21,81.08,117.0,99.87,127.02,111.74,103.31
2015-10-21,88.23,81.11,117.1,100.21,127.58,112.85,103.38
2015-10-22,88.23,81.14,117.25,100.32,127.61,113.04,103.73
2015-10-23,88.23,81.07,116.87,99.75,126.84,112.08,103.58
2015-10-26,88.21,81.07,116.99,100.01,127.23,112.82,103.55
2015-10-27,88.21,81.1,117.15,100.26,127.5,113.1,103.78
2015-10-28,88.21,81.0,116.69,99.74,126.91,112.65,103.26
2015-10-29,88.21,80.94,116.38,99.13,126.0,110.87,102.98
2015-10-30,88.21,80.94,116.44,99.32,126.22,111.69,103.3
2015-11-02,88.21,80.89,116.2,99.04,125.87,111.18,103.25
2015-11-03,88.23,80.88,116.09,98.78,125.47,110.27,103.08
2015-11-04,88.21,80.8,115.86,98.67,125.33,110.4,102.94
2015-11-05,88.21,80.8,115.81,98.61,125.13,110.1,102.61
2015-11-06,88.21,80.72,115.37,97.94,124.08,108.49,102.18
2015-11-09,88.23,80.7,115.27,97.77,123.84,107.88,102.15
2015-11-10,88.21,80.74,115.48,97.96,124.06,108.2,102.11
2015-11-11,88.23,80.72,115.46,97.91,124.09,107.97,102.1
2015-11-12,88.23,80.75,115.49,97.97,124.31,108.49,102.1
2015-11-13,88.21,80.82,115.78,98.34,124.75,109.11,102.24
2015-11-16,88.23,80.82,115.85,98.47,124.84,109.01,102.18
2015-11-17,88.21,80.79,115.8,98.44,124.93,109.19,102.37
2015-11-18,88.21,80.76,115.69,98.4,124.9,109.42,102.52
2015-11-19,88.23,80.74,115.8,98.61,125.27,110.15,102.88
2015-11-20,88.21,80.74,115.73,98.48,125.07,109.81,102.97
2015-11-23,88.23,80.73,115.8,98.61,125.25,110.15,103.09
2015-11-24,88.21,80.73,115.87,98.7,125.4,110.14,103.2
2015-11-25,88.21,80.74,115.86,98.76,125.46,110.4,103.14
2015-11-27,88.23,80.76,115.96,98.86,125.54,110.29,103.2
2015-11-30,88.23,80.73,115.96,98.9,125.72,110.72,103.15
2015-12-01,88.21,80.78,116.26,99.42,126.55,112.22,103.53
2015-12-02,88.21,80.71,116.04,99.14,126.39,112.26,103.18
2015-12-03,88.23,80.71,115.52,98.1,124.67,109.21,102.54
2015-12-04,88.23,80.73,115.68,98.46,125.23,110.16,102.8
2015-12-07,88.23,80.72,115.84,98.78,125.8,111.23,102.76
2015-12-08,88.21,80.71,115.91,98.84,125.89,111.29,102.79
2015-12-09,88.19,80.74,116.06,98.99,126.01,111.17,102.59
2015-12-10,88.21,80.69,115.89,98.77,125.88,111.32,102.37
2015-12-11,88.23,80.79,116.41,99.56,127.12,113.07,102.7
2015-12-14,88.23,80.69,115.97,98.83,126.13,111.61,101.97
2015-12-15,88.21,80.68,115.76,98.58,125.49,110.95,101.91
2015-12-16,88.23,80.62,115.56,98.32,125.3,110.71,101.62
2015-12-17,88.21,80.62,115.72,98.73,126.03,111.96,101.97
2015-12-18,88.23,80.72,115.98,99.08,126.45,112.59,102.25
2015-12-21,88.21,80.71,116.02,99.13,126.54,112.56,102.06
2015-12-22,88.21,80.69,115.82,98.85,125.92,111.75,101.92
2015-12-23,88.21,80.67,115.68,98.62,125.51,110.9,102.02
2015-12-24,88.23,80.7,115.74,98.8,125.95,111.54,102.19
2015-12-28,88.21,80.65,115.79,98.82,125.98,111.87,102.22
2015-12-29,88.21,80.63,115.48,98.3,125.1,110.01,101.83
2015-12-30,88.23,80.65,115.51,98.34,125.1,109.9,101.94
2015-12-31,88.21,80.61,115.63,98.45,125.26,110.4,102.11
2016-01-04,88.23,80.72,115.86,98.87,125.88,111.19,102.51
2016-01-05,88.23,80.67,115.91,98.84,125.71,110.74,102.44
2016-01-06,88.19,80.72,116.25,99.44,126.76,112.24,102.77
2016-01-07,88.21,80.74,116.51,99.65,127.07,112.44,102.69
2016-01-08,88.21,80.8,116.75,99.9,127.41,112.94,102.77
2016-01-11,88.21,80.83,116.61,99.59,126.77,111.71,102.23
2016-01-12,88.23,80.84,116.83,100.03,127.63,113.32,102.51
2016-01-13,88.21,80.89,117.06,100.43,128.16,114.43,102.72
2016-01-14,88.19,80.91,117.03,100.22,127.67,113.36,102.63
2016-01-15,88.19,80.97,117.35,100.69,128.62,115.13,102.63
2016-01-19,88.21,80.96,117.24,100.56,128.35,114.77,102.53
2016-01-20,88.21,81.02,117.55,101.05,129.08,115.98,102.58
2016-01-21,88.23,81.01,117.44,100.8,128.76,115.19,102.21
2016-01-22,88.19,80.98,117.27,100.58,128.37,114.75,102.36
2016-01-25,88.21,80.98,117.39,100.91,128.78,115.38,102.56
2016-01-26,88.19,81.02,117.5,100.99,128.96,115.43,102.82
2016-01-27,88.21,81.04,117.57,101.06,128.86,115.4,103.08
2016-01-28,88.21,81.04,117.71,101.19,129.14,115.57,103.29
2016-01-29,88.23,81.14,118.11,101.73,129.9,116.55,103.71
2016-02-01,88.19,81.09,117.9,101.5,129.69,116.19,103.52
2016-02-02,88.19,81.2,118.38,102.22,130.88,118.35,103.84
2016-02-03,88.21,81.22,118.41,102.1,130.49,117.37,103.97
2016-02-04,88.23,81.24,118.52,102.35,130.87,117.93,103.99
2016-02-05,88.23,81.22,118.53,102.48,130.93,118.07,103.7
2016-02-08,88.21,81.31,118.99,103.24,132.38,120.61,103.78
2016-02-09,88.23,81.28,118.96,103.26,132.29,120.74,103.54
2016-02-10,88.21,81.28,119.1,103.57,132.87,121.81,103.92
2016-02-11,88.23,81.36,119.29,104.05,133.58,122.66,104.29
2016-02-12,88.21,81.27,118.87,103.25,132.63,120.62,103.9
2016-02-16,88.21,81.22,118.72,102.94,131.86,119.35,103.47
2016-02-17,88.21,81.24,118.55,102.69,131.37,118.61,103.29
2016-02-18,88.23,81.3,118.82,103.17,132.12,120.07,103.58
2016-02-19,88.23,81.23,118.72,103.17,132.18,120.17,103.66
2016-02-22,88.23,81.24,118.69,103.07,132.12,120.11,103.92
2016-02-23,88.21,81.25,118.79,103.27,132.39,120.59,104.23
2016-02-24,88.23,81.27,118.82,103.27,132.23,120.36,104.46
2016-02-25,88.21,81.28,119.03,103.58,132.72,120.79,104.89
2016-02-26,88.21,81.18,118.71,103.07,132.0,119.62,104.62
2016-02-29,88.23,81.23,118.76,103.24,132.31,120.14,104.98
2016-03-01,88.23,81.12,118.21,102.44,131.01,118.03,104.69
2016-03-02,88.21,81.11,118.11,102.26,131.01,118.52,104.91
2016-03-03,88.23,81.14,118.12,102.38,131.2,118.95,105.13
2016-03-04,88.23,81.08,117.95,102.03,130.62,118.19,104.8
2016-03-07,88.23,81.02,117.77,101.83,130.44,118.15,104.38
2016-03-08,88.21,81.08,118.15,102.42,131.56,119.45,104.78
2016-03-09,88.23,81.05,117.94,102.02,130.84,118.73,104.72
2016-03-10,88.23,81.04,117.63,101.65,130.47,118.24,104.35
2016-03-11,88.21,80.97,117.47,101.36,129.79,117.05,104.32
2016-03-14,88.21,80.97,117.45,101.44,129.93,117.41,104.19
2016-03-15,88.21,80.99,117.46,101.42,129.95,117.52,103.99
2016-03-16,88.23,81.16,117.95,101.95,130.61,117.87,105.1
2016-03-17,88.21,81.15,118.03,102.06,130.89,118.36,105.33
2016-03-18,88.21,81.17,118.28,102.24,131.15,118.61,105.68
2016-03-21,88.23,81.16,118.02,101.95,130.51,117.7,105.71
2016-03-22,88.23,81.11,117.89,101.73,130.33,117.67,105.44
2016-03-23,88.21,81.16,118.17,102.2,131.19,119.0,105.55
2016-03-24,88.23,81.12,118.11,102.1,130.98,119.05,105.31
2016-03-28,88.23,81.14,118.17,102.25,131.26,119.21,105.44
2016-03-29,88.23,81.29,118.68,102.94,132.42,120.46,106.55
2016-03-30,88.23,81.3,118.78,102.8,131.61,119.19,106.61
2016-03-31,88.23,81.34,119.04,103.17,132.48,120.03,106.73
2016-04-01,88.23,81.29,118.95,103.14,132.55,120.35,106.81
2016-04-04,88.23,81.35,119.05,103.27,132.62,120.42,106.94
2016-04-05,88.25,81.38,119.3,103.68,133.51,121.74,107.05
2016-04-06,88.25,81.35,119.19,103.45,132.9,120.85,106.77
2016-04-07,88.23,81.4,119.49,103.99,133.94,122.34,107.15
2016-04-08,88.25,81.4,119.41,103.83,133.45,121.57,106.93
2016-04-11,88.23,81.39,119.41,103.81,133.49,121.41,106.66
2016-04-12,88.23,81.37,119.15,103.4,132.88,120.58,106.21
2016-04-13,88.25,81.33,119.1,103.47,133.05,121.0,106.31
2016-04-14,88.25,81.33,118.95,103.23,132.62,120.42,106.06
2016-04-15,88.23,81.39,119.15,103.54,133.19,121.45,106.44
2016-04-18,88.25,81.38,119.1,103.44,132.89,120.93,106.42
2016-04-19,88.25,81.35,118.95,103.27,132.69,120.55,106.61
2016-04-20,88.25,81.29,118.69,102.74,131.78,119.22,106.16
2016-04-21,88.23,81.27,118.52,102.57,131.46,118.51,106.03
2016-04-22,88.25,81.27,118.49,102.46,131.32,118.21,105.96
2016-04-25,88.23,81.25,118.38,102.35,130.91,117.72,105.84
2016-04-26,88.25,81.23,118.27,102.13,130.49,117.19,105.8
2016-04-27,88.25,81.29,118.63,102.7,131.42,118.36,106.44
2016-04-28,88.25,81.34,118.86,103.05,131.95,118.84,107.0
2016-04-29,88.27,81.37,118.88,103.01,131.99,119.15,106.95
2016-05-02,88.25,81.34,118.72,102.71,131.35,117.95,106.6
2016-05-03,88.27,81.43,119.09,103.32,132.27,119.43,106.64
2016-05-04,88.25,81.42,119.23,103.51,132.69,120.09,106.76
2016-05-05,88.25,81.44,119.39,103.79,133.2,120.89,107.11
2016-05-06,88.27,81.43,119.25,103.55,132.74,120.38,106.74
2016-05-09,88.27,81.46,119.45,103.75,133.1,120.75,106.8
2016-05-10,88.27,81.48,119.43,103.73,133.0,120.76,107.13
2016-05-11,88.23,81.45,119.42,103.89,133.49,121.45,107.11
2016-05-12,88.23,81.41,119.27,103.61,133.05,120.89,107.03
2016-05-13,88.23,81.42,119.41,104.0,133.77,122.06,107.29
2016-05-16,88.23,81.38,119.17,103.62,133.06,121.01,107.17
2016-05-17,88.23,81.35,119.03,103.48,133.1,121.22,107.25
2016-05-18,88.25,81.21,118.49,102.65,131.74,119.49,106.32
2016-05-19,88.23,81.22,118.55,102.75,132.08,120.01,106.27
2016-05-20,88.25,81.25,118.65,102.82,132.15,120.1,106.21
2016-05-23,88.27,81.24,118.64,102.88,132.33,120.37,106.27
2016-05-24,88.23,81.19,118.48,102.71,131.9,119.83,106.17
2016-05-25,88.25,81.23,118.44,102.67,131.77,119.38,106.25
2016-05-26,88.25,81.28,118.75,102.99,132.37,120.0,106.56
2016-05-27,88.27,81.23,118.51,102.79,131.98,119.82,106.42
2016-05-31,88.27,81.27,118.62,102.91,132.37,120.11,106.26
2016-06-01,88.27,81.22,118.55,102.88,132.49,120.6,106.1
2016-06-02,88.25,81.28,118.73,103.2,133.14,121.46,106.46
2016-06-03,88.27,81.42,119.44,104.15,134.38,123.19,107.15
2016-06-06,88.29,81.4,119.29,103.88,133.95,122.28,107.27
2016-06-07,88.29,81.42,119.42,104.03,134.22,122.57,107.56
2016-06-08,88.29,81.44,119.44,104.15,134.53,123.23,107.81
2016-06-09,88.25,81.46,119.52,104.31,134.9,124.03,107.85
2016-06-10,88.25,81.5,119.76,104.68,135.39,124.63,107.85
2016-06-13,88.25,81.52,119.98,104.89,135.87,125.18,107.71
2016-06-14,88.25,81.53,119.96,104.86,135.77,125.09,107.44
2016-06-15,88.25,81.63,120.28,105.18,136.14,125.57,107.94
2016-06-16,88.27,81.58,120.24,105.29,136.52,126.18,107.73
2016-06-17,88.25,81.59,120.13,104.93,135.94,125.39,107.46
2016-06-20,88.27,81.54,119.8,104.48,135.08,124.05,107.15
2016-06-21,88.27,81.48,119.66,104.25,134.83,123.48,106.83
2016-06-22,88.27,81.51,119.81,104.45,135.08,123.68,107.11
2016-06-23,88.27,81.48,119.47,103.96,134.19,122.27,107.15
2016-06-24,88.25,81.68,120.37,105.39,136.5,125.55,107.82
2016-06-27,88.25,81.72,120.86,106.3,138.26,128.69,108.14
2016-06-28,88.25,81.75,120.87,106.29,138.26,128.95,108.51
2016-06-29,88.25,81.72,120.64,105.85,137.64,127.97,108.45
2016-06-30,88.25,81.76,120.77,106.09,137.91,128.44,108.65
2016-07-01,88.29,81.79,120.96,106.37,138.88,130.22,109.49
2016-07-05,88.29,81.83,121.2,106.95,139.81,131.85,109.67
2016-07-06,88.27,81.79,121.16,106.97,139.77,132.06,109.93
2016-07-07,88.29,81.75,121.13,106.83,139.6,132.05,109.71
2016-07-08,88.27,81.75,121.16,107.04,139.96,133.03,109.95
2016-07-11,88.29,81.67,120.74,106.47,139.13,131.86,109.42
2016-07-12,88.25,81.64,120.43,105.84,137.98,129.69,109.05
2016-07-13,88.27,81.66,120.54,106.12,138.69,131.22,109.29
2016-07-14,88.29,81.61,120.34,105.67,137.79,129.31,109.01
2016-07-15,88.27,81.57,120.11,105.27,137.0,128.2,108.89
2016-07-18,88.27,81.62,120.14,105.24,136.83,128.08,108.81
2016-07-19,88.29,81.63,120.31,105.52,137.41,128.8,108.82
2016-07-20,88.29,81.59,120.17,105.31,136.95,128.1,108.62
2016-07-21,88.29,81.65,120.38,105.54,137.17,128.36,108.67
2016-07-22,88.29,81.62,120.27,105.46,137.23,128.58,108.58
2016-07-25,88.27,81.56,120.14,105.37,137.09,128.49,108.34
2016-07-26,88.27,81.57,120.17,105.44,137.21,128.69,108.53
2016-07-27,88.29,81.63,120.46,105.89,137.98,130.29,108.95
2016-07-28,88.27,81.62,120.54,105.95,138.09,130.05,109.1
2016-07-29,88.29,81.72,120.84,106.35,138.81,131.14,109.34
2016-08-01,88.27,81.7,120.66,105.98,138.09,129.72,108.7
2016-08-02,88.29,81.67,120.54,105.73,137.56,128.38,108.16
2016-08-03,88.27,81.68,120.64,105.78,137.6,128.45,108.47
2016-08-04,88.27,81.73,120.81,106.04,137.99,129.42,108.92
2016-08-05,88.27,81.62,120.26,105.38,137.0,128.07,108.66
2016-08-08,88.27,81.59,120.2,105.32,137.01,128.31,108.74
2016-08-09,88.27,81.64,120.46,105.7,137.75,129.58,109.0
2016-08-10,88.27,81.68,120.63,105.98,138.04,130.08,109.03
2016-08-11,88.27,81.6,120.24,105.47,137.31,128.92,108.74
2016-08-12,88.27,81.66,120.54,105.85,138.0,130.0,109.02
2016-08-15,88.27,81.64,120.34,105.54,137.24,128.78,108.74
2016-08-16,88.27,81.61,120.16,105.36,136.96,128.43,108.58
2016-08-17,88.27,81.61,120.28,105.53,137.22,129.21,108.91
2016-08-18,88.29,81.67,120.44,105.72,137.53,129.41,109.1
2016-08-19,88.27,81.59,120.16,105.36,136.98,128.73,108.92
2016-08-22,88.27,81.6,120.33,105.6,137.58,129.82,109.15
2016-08-23,88.27,81.61,120.34,105.59,137.61,129.96,109.3
2016-08-24,88.29,81.59,120.34,105.55,137.49,129.65,109.13
2016-08-25,88.27,81.56,120.16,105.38,137.12,129.16,109.07
2016-08-26,88.27,81.48,119.81,104.97,136.6,128.41,108.65
2016-08-29,88.29,81.53,120.11,105.41,137.33,130.12,109.05
2016-08-30,88.29,81.54,120.1,105.4,137.25,129.62,108.95
2016-08-31,88.29,81.53,119.97,105.27,137.26,129.81,108.97
2016-09-01,88.29,81.57,120.12,105.44,137.48,129.95,109.06
2016-09-02,88.31,81.57,120.02,105.17,136.84,128.89,108.94
2016-09-06,88.31,81.63,120.42,105.66,137.68,129.83,109.46
2016-09-07,88.29,81.63,120.39,105.71,137.81,129.74,109.6
2016-09-08,88.29,81.57,120.07,105.19,136.79,128.11,109.21
2016-09-09,88.31,81.54,119.83,104.69,135.75,126.0,108.46
2016-09-12,88.27,81.57,119.92,104.79,135.71,126.07,108.5
2016-09-13,88.29,81.54,119.75,104.4,135.03,124.63,108.02
2016-09-14,88.29,81.59,119.92,104.64,135.29,124.82,108.19
2016-09-15,88.29,81.66,120.06,104.67,135.15,124.28,108.16
2016-09-16,88.29,81.62,120.05,104.78,135.5,125.28,108.34
2016-09-19,88.29,81.6,119.96,104.6,135.2,124.87,108.2
2016-09-20,88.29,81.58,120.02,104.76,135.42,125.31,108.19
2016-09-21,88.29,81.6,120.07,104.93,135.88,126.33,108.69
2016-09-22,88.31,81.58,120.17,105.24,136.31,127.33,109.23
2016-09-23,88.31,81.63,120.25,105.29,136.32,127.21,109.53
2016-09-26,88.31,81.68,120.45,105.59,136.81,128.02,109.58
2016-09-27,88.29,81.69,120.54,105.77,137.33,128.96,109.68
2016-09-28,88.29,81.68,120.45,105.72,137.2,128.68,109.81
2016-09-29,88.29,81.71,120.55,105.79,137.4,129.0,109.79
2016-09-30,88.31,81.64,120.39,105.52,136.83,127.85,109.79
2016-10-03,88.29,81.63,120.24,105.28,136.5,127.43,109.68
2016-10-04,88.31,81.56,119.98,104.8,135.64,125.94,109.15
2016-10-05,88.31,81.51,119.85,104.56,135.19,125.35,108.97
2016-10-06,88.31,81.51,119.63,104.34,134.83,124.65,109.02
2016-10-07,88.31,81.54,119.75,104.5,134.97,124.74,109.0
2016-10-10,88.31,81.5,119.57,104.22,134.42,124.0,108.85
2016-10-11,88.29,81.49,119.54,104.19,134.41,123.72,108.76
2016-10-12,88.31,81.49,119.56,104.19,134.32,123.84,108.72
2016-10-13,88.29,81.52,119.76,104.41,134.81,124.31,108.89
2016-10-14,88.29,81.5,119.63,104.09,133.99,122.57,108.79
2016-10-17,88.29,81.57,119.79,104.32,134.38,123.35,109.28
2016-10-18,88.29,81.6,119.93,104.52,134.67,123.75,109.35
2016-10-19,88.31,81.6,119.95,104.57,134.8,123.85,109.5
2016-10-20,88.29,81.56,119.85,104.48,134.74,123.98,109.33
2016-10-21,88.29,81.58,119.88,104.59,134.87,124.17,109.45
2016-10-24,88.29,81.55,119.78,104.45,134.51,123.63,109.28
2016-10-25,88.29,81.55,119.78,104.43,134.61,123.95,109.45
2016-10-26,88.31,81.52,119.66,104.2,134.17,123.12,109.34
2016-10-27,88.29,81.54,119.46,103.84,133.47,121.77,108.86
2016-10-28,88.31,81.54,119.58,103.86,133.4,121.5,108.99
2016-10-31,88.33,81.6,119.63,103.95,133.71,122.25,109.19
2016-11-01,88.31,81.6,119.73,103.95,133.74,122.26,109.2
2016-11-02,88.33,81.65,119.92,104.26,134.13,122.79,109.25
2016-11-03,88.31,81.66,119.94,104.2,133.87,121.85,108.94
2016-11-04,88.33,81.69,120.14,104.52,134.28,122.94,109.22
2016-11-07,88.31,81.66,119.84,104.08,133.68,121.89,109.17
2016-11-08,88.33,81.57,119.56,103.71,133.23,121.4,108.98
2016-11-09,88.29,81.47,118.75,102.14,130.31,116.25,108.17
2016-11-10,88.29,81.44,118.45,101.52,129.41,114.53,107.98
2016-11-11,88.25,81.44,118.25,101.31,129.14,113.89,107.68
2016-11-14,88.29,81.31,117.85,100.73,128.24,113.21,106.85
2016-11-15,88.31,81.34,117.79,100.73,128.48,113.77,106.91
2016-11-16,88.31,81.33,117.79,100.82,128.72,114.79,107.14
2016-11-17,88.33,81.32,117.55,100.38,127.82,113.1,106.96
2016-11-18,88.31,81.27,117.27,99.93,127.27,112.78,106.8
2016-11-21,88.29,81.26,117.28,100.02,127.55,113.06,107.05
2016-11-22,88.29,81.24,117.4,100.11,127.51,113.02,107.15
2016-11-23,88.29,81.2,117.05,99.75,127.09,112.58,106.79
2016-11-25,88.31,81.19,117.06,99.67,126.99,112.75,106.61
2016-11-28,88.29,81.23,117.3,100.12,127.64,113.58,106.77
2016-11-29,88.29,81.24,117.38,100.22,127.87,114.06,106.88
2016-11-30,88.29,81.22,117.02,99.55,126.69,112.21,106.93
2016-12-01,88.33,81.18,116.81,99.17,125.99,111.02,106.62
2016-12-02,88.31,81.26,117.16,99.62,126.67,111.84,106.68
2016-12-05,88.31,81.26,117.08,99.58,126.57,111.72,106.83
2016-12-06,88.33,81.24,117.17,99.62,126.7,111.63,107.04
2016-12-07,88.33,81.27,117.39,99.95,127.18,112.59,107.13
2016-12-08,88.33,81.26,117.21,99.57,126.42,111.26,107.03
2016-12-09,88.33,81.25,116.91,99.06,125.51,109.87,106.54
2016-12-12,88.31,81.22,116.93,99.08,125.61,110.08,106.52
2016-12-13,88.33,81.22,116.9,99.14,125.8,110.47,106.48
2016-12-14,88.33,81.06,116.23,98.31,124.61,109.24,105.64
2016-12-15,88.33,81.02,115.98,98.04,124.56,109.79,104.98
2016-12-16,88.31,81.06,116.11,98.16,124.53,109.54,104.92
2016-12-19,88.33,81.1,116.43,98.61,125.41,110.71,105.36
2016-12-20,88.31,81.11,116.33,98.41,125.05,110.16,105.46
2016-12-21,88.33,81.15,116.41,98.57,125.24,110.65,105.73
2016-12-22,88.31,81.17,116.39,98.52,125.14,110.45,106.06
2016-12-23,88.31,81.17,116.5,98.62,125.31,110.68,106.18
2016-12-27,88.33,81.13,116.35,98.48,125.04,110.32,106.13
2016-12-28,88.33,81.16,116.59,98.84,125.75,111.13,106.41
2016-12-29,88.35,81.25,116.87,99.14,126.01,111.52,106.54
2016-12-30,88.31,81.27,117.04,99.44,126.32,111.69,106.89
